src,dst,weight
sentence,period,0.1485
slope,mountain,0.1485
snotty,rude,0.1485
sphere,earth,0.1485
steps,walk,0.1485
strive,work,0.1485
subtle,hint,0.1485
surgeon,operation,0.1485
tangy,sour,0.1485
technician,mechanic,0.1485
waitress,tip,0.1485
writing,paper,0.1485
accuracy,right,0.14841
bite,teeth,0.147
bomb,atomic,0.147
bomb,nuclear,0.147
carriage,buggy,0.147
cold,ice,0.147
cuddle,bear,0.147
dandruff,shampoo,0.147
fair,ride,0.147
fbi,agent,0.147
flex,stretch,0.147
gang,violent,0.147
glory,god,0.147
grandma,old,0.147
hit,hard,0.147
hit,miss,0.147
issue,topic,0.147
luxury,car,0.147
mars,venus,0.147
noodles,pasta,0.147
plane,air,0.147
raccoon,eyes,0.147
recent,yesterday,0.147
research,paper,0.147
secure,lock,0.147
servant,butler,0.147
skeleton,halloween,0.147
soap,water,0.147
solid,liquid,0.147
sonnet,song,0.147
temple,jewish,0.147
tricycle,kids,0.147
tuba,band,0.147
airport,travel,0.146864
bath,water,0.1455
beard,face,0.1455
beast,monster,0.1455
bog,swamp,0.1455
briefcase,suitcase,0.1455
bunch,flower,0.1455
butterfly,caterpillar,0.1455
cabinet,door,0.1455
card,ace,0.1455
card,deck,0.1455
case,study,0.1455
chemical,acid,0.1455
company,business,0.1455
company,friend,0.1455
court,tennis,0.1455
cow,bull,0.1455
einstein,albert,0.1455
feeble,mind,0.1455
fix,broken,0.1455
function,math,0.1455
hanger,coat,0.1455
inexpensive,expensive,0.1455
pickles,green,0.1455
pluto,dog,0.1455
portrait,painting,0.1455
rainbow,sky,0.1455
reach,out,0.1455
rider,bike,0.1455
romance,novel,0.1455
shade,cool,0.1455
shingle,house,0.1455
slide,playground,0.1455
slimy,green,0.1455
snob,rich,0.1455
spend,buy,0.1455
squeeze,bottle,0.1455
stench,odor,0.1455
stereo,sound,0.1455
stretch,exercise,0.1455
sunny,hot,0.1455
tact,polite,0.1455
talent,gift,0.1455
theme,story,0.1455
thirst,quench,0.1455
tip,top,0.1455
toss,turn,0.1455
tour,bus,0.1455
tour,trip,0.1455
trail,follow,0.1455
twilight,dawn,0.1455
unhappy,happy,0.1455
watch,see,0.1455
barrier,block,0.144
behind,back,0.144
bend,twist,0.144
cards,birthday,0.144
clarinet,trumpet,0.144
concentrate,study,0.144
crease,iron,0.144
daring,adventurous,0.144
deadly,dangerous,0.144
dinner,lunch,0.144
drum,beat,0.144
easy,simple,0.144
embrace,love,0.144
enough,stop,0.144
fabric,clothes,0.144
finger,fingernail,0.144
forest,woods,0.144
fragile,glass,0.144
goblin,halloween,0.144
grape,purple,0.144
gums,mouth,0.144
gun,bullet,0.144
harsh,hard,0.144
iron,hot,0.144
irritate,bug,0.144
jacket,sweater,0.144
mechanic,grease,0.144
money,spend,0.144
national,anthem,0.144
necessary,must,0.144
official,referee,0.144
order,food,0.144
pail,shovel,0.144
panther,tiger,0.144
pepsi,drink,0.144
pickle,green,0.144
prune,wrinkle,0.144
radish,salad,0.144
return,give,0.144
rock,hard,0.144
shame,bad,0.144
sitting,chair,0.144
slice,pizza,0.144
slick,hair,0.144
sow,cow,0.144
spatula,pancakes,0.144
spell,words,0.144
squeak,squeal,0.144
status,position,0.144
steeple,chase,0.144
street,avenue,0.144
superior,best,0.144
topping,chocolate,0.144
try,hard,0.144
vegetables,green,0.144
zebra,animal,0.144
achieve,succeed,0.143885
aged,cheese,0.143836
alvin,boy,0.143617
biology,frog,0.1425
blunt,object,0.1425
body,muscle,0.1425
bunny,easter,0.1425
capital,money,0.1425
celery,stick,0.1425
chalk,dust,0.1425
character,play,0.1425
choke,food,0.1425
cigarette,lighter,0.1425
copper,gold,0.1425
crescent,hill,0.1425
customer,service,0.1425
democracy,usa,0.1425
different,unique,0.1425
drive,fast,0.1425
entertainment,music,0.1425
excel,succeed,0.1425
feet,hands,0.1425
festival,fair,0.1425
forget,lose,0.1425
frustrate,anger,0.1425
glacier,cold,0.1425
grand,canyon,0.1425
happiness,love,0.1425
humid,wet,0.1425
identification,license,0.1425
item,object,0.1425
ivory,tusk,0.1425
knit,crochet,0.1425
lamb,wool,0.1425
leather,belt,0.1425
london,paris,0.1425
lose,weight,0.1425
mat,welcome,0.1425
material,clothes,0.1425
material,girl,0.1425
monarch,butterfly,0.1425
monk,monastery,0.1425
mustache,man,0.1425
nice,sweet,0.1425
object,ball,0.1425
organization,neat,0.1425
pack,suitcase,0.1425
pizza,pepperoni,0.1425
pop,dad,0.1425
profit,gain,0.1425
pudding,pie,0.1425
radio,station,0.1425
rainy,sunny,0.1425
raspberry,red,0.1425
reptile,alligator,0.1425
revenge,hate,0.1425
rubber,tire,0.1425
sage,wise,0.1425
sapphire,ruby,0.1425
scrub,wash,0.1425
seize,grab,0.1425
sensitive,cry,0.1425
shield,sword,0.1425
sincerity,nice,0.1425
sincerity,truth,0.1425
sip,slurp,0.1425
snorkel,scuba,0.1425
softball,bat,0.1425
sour,grape,0.1425
staff,faculty,0.1425
stag,horse,0.1425
stage,actor,0.1425
stall,stop,0.1425
standing,up,0.1425
stew,meat,0.1425
suggestion,advice,0.1425
sunshine,tan,0.1425
survive,die,0.1425
sweet,nice,0.1425
swing,set,0.1425
tab,coke,0.1425
tackle,fish,0.1425
tart,pop,0.1425
taxes,government,0.1425
taxi,driver,0.1425
taxi,yellow,0.1425
than,more,0.1425
than,rather,0.1425
theorem,math,0.1425
theorem,theory,0.1425
ticket,plane,0.1425
tie,knot,0.1425
triangle,geometry,0.1425
trumpet,band,0.1425
trunk,suitcase,0.1425
veteran,old,0.1425
waste,basket,0.1425
wit,charm,0.1425
ants,small,0.141892
bathroom,sink,0.141
branch,twig,0.141
buy,spend,0.141
cross,god,0.141
flesh,meat,0.141
gem,ruby,0.141
gossip,girl,0.141
guy,boy,0.141
heal,cure,0.141
hinge,swing,0.141
insect,fly,0.141
lake,swim,0.141
license,car,0.141
listen,talk,0.141
map,travel,0.141
mile,yard,0.141
moist,dry,0.141
mystery,book,0.141
mystery,suspense,0.141
paste,tooth,0.141
plot,scheme,0.141
pour,rain,0.141
puzzle,confuse,0.141
race,run,0.141
ray,sunshine,0.141
remember,recall,0.141
responsibility,mature,0.141
retain,remember,0.141
roman,catholic,0.141
romantic,candle,0.141
root,canal,0.141
shape,form,0.141
sick,cold,0.141
sign,name,0.141
silk,soft,0.141
smother,pillow,0.141
still,silent,0.141
study,school,0.141
study,work,0.141
tank,gas,0.141
tape,cassette,0.141
tarnish,old,0.141
team,together,0.141
travel,vacation,0.141
trombone,music,0.141
vacate,empty,0.141
volunteer,work,0.141
wave,beach,0.141
waves,surf,0.141
yell,loud,0.141
amphibian,toad,0.140794
ability,talent,0.140318
alto,saxophone,0.140035
aluminum,tin,0.139897
annually,birthday,0.139785
allergy,cold,0.139658
cell,biology,0.1395
chemistry,biology,0.1395
clear,foggy,0.1395
cocktail,alcohol,0.1395
cornbeef,sandwich,0.1395
due,money,0.1395
england,france,0.1395
environment,surroundings,0.1395
finished,start,0.1395
fond,love,0.1395
gymnastics,flip,0.1395
holy,god,0.1395
hunting,fishing,0.1395
inch,yard,0.1395
law,court,0.1395
man,boy,0.1395
molecule,science,0.1395
opening,door,0.1395
register,vote,0.1395
review,look,0.1395
rule,break,0.1395
scrap,metal,0.1395
seat,car,0.1395
situation,problem,0.1395
some,none,0.1395
sponge,bath,0.1395
suburb,town,0.1395
surprise,happy,0.1395
tennis,game,0.1395
tepee,tent,0.1395
third,three,0.1395
tool,box,0.1395
trust,loyal,0.1395
tug,boat,0.1395
wake,morning,0.1395
where,location,0.1395
yummy,tasty,0.1395
accusation,court,0.139286
alley,way,0.139071
atom,molecule,0.138
audience,crowd,0.138
battery,acid,0.138
cheerleader,football,0.138
chess,king,0.138
chicken,soup,0.138
cub,baby,0.138
doorbell,door,0.138
dragon,dungeon,0.138
engagement,wedding,0.138
explode,blow,0.138
feeling,mood,0.138
five,ten,0.138
foreign,country,0.138
fungus,green,0.138
gravity,pull,0.138
graze,grass,0.138
great,big,0.138
gulp,sip,0.138
gym,weights,0.138
halloween,costume,0.138
hitch,trailer,0.138
instruct,teacher,0.138
leo,sign,0.138
magazine,paper,0.138
mattress,sleep,0.138
message,machine,0.138
mountain,climb,0.138
nails,long,0.138
octopus,fish,0.138
piece,cake,0.138
planets,stars,0.138
pushy,shove,0.138
racquetball,court,0.138
runner,jogger,0.138
sailing,wind,0.138
scrambled,mixed,0.138
shock,scare,0.138
shun,avoid,0.138
sleep,bed,0.138
sleep,tired,0.138
stroke,pet,0.138
submarine,underwater,0.138
subtle,discreet,0.138
subtle,quiet,0.138
sympathetic,nice,0.138
synopsis,overview,0.138
tar,roof,0.138
technician,electrician,0.138
toys,games,0.138
trade,exchange,0.138
trait,personality,0.138
worry,stress,0.138
animals,cat,0.137133
against,anti,0.13675
awareness,awake,0.1365
bath,tub,0.1365
bear,woods,0.1365
candy,cane,0.1365
college,study,0.1365
earring,gold,0.1365
general,army,0.1365
hide,run,0.1365
hut,shack,0.1365
hydrogen,air,0.1365
jealousy,hate,0.1365
joke,kid,0.1365
laugh,smile,0.1365
lens,eye,0.1365
minor,small,0.1365
mix,combine,0.1365
monster,ugly,0.1365
motionless,dead,0.1365
mustard,mayonnaise,0.1365
mustard,yellow,0.1365
neck,throat,0.1365
nickel,coin,0.1365
oxygen,tank,0.1365
piano,organ,0.1365
respect,honor,0.1365
respect,parent,0.1365
restriction,grounded,0.1365
saint,angel,0.1365
saucer,milk,0.1365
scarf,handkerchief,0.1365
shame,disgrace,0.1365
shop,mall,0.1365
siren,ambulance,0.1365
sketch,drawing,0.1365
soil,plant,0.1365
sphinx,cat,0.1365
spice,pepper,0.1365
starch,iron,0.1365
strawberry,field,0.1365
superman,strong,0.1365
thief,crook,0.1365
trail,woods,0.1365
trap,catch,0.1365
typist,fast,0.1365
uncle,relative,0.1365
worm,fish,0.1365
wrinkle,age,0.1365
antarctic,snow,0.136364
antarctic,south,0.136364
air,plane,0.136234
amusing,smile,0.135417
angle,angel,0.135417
abuse,hit,0.135031
beard,shave,0.135
camera,lens,0.135
clam,shell,0.135
close,door,0.135
company,work,0.135
disgust,anger,0.135
drill,fire,0.135
drugs,alcohol,0.135
ending,start,0.135
globe,earth,0.135
indian,chief,0.135
interest,hobby,0.135
joint,pot,0.135
killer,death,0.135
lemon,orange,0.135
liver,meat,0.135
lodge,ski,0.135
mean,angry,0.135
middle,end,0.135
monkey,banana,0.135
name,number,0.135
noise,quiet,0.135
note,book,0.135
note,message,0.135
reach,stretch,0.135
rhyme,song,0.135
roost,hen,0.135
rot,spoil,0.135
ruin,wreck,0.135
rush,quick,0.135
sale,money,0.135
separate,together,0.135
shelter,bomb,0.135
signal,sign,0.135
signal,turn,0.135
slum,dirty,0.135
spot,dirt,0.135
stain,blood,0.135
star,sun,0.135
steam,iron,0.135
steam,smoke,0.135
subject,topic,0.135
sunset,beach,0.135
talent,skill,0.135
theory,science,0.135
trial,lawyer,0.135
trick,magic,0.135
vessel,blood,0.135
who,me,0.135
advantage,edge,0.134831
advantage,tennis,0.134831
add,addition,0.134021
already,soon,0.133829
beat,drum,0.1335
bleach,blonde,0.1335
bump,bruise,0.1335
button,snap,0.1335
choose,choice,0.1335
club,dance,0.1335
demolish,ruin,0.1335
dictionary,thesaurus,0.1335
elephant,mouse,0.1335
event,sport,0.1335
fail,flunk,0.1335
fawn,doe,0.1335
feelings,love,0.1335
figure,body,0.1335
grape,juice,0.1335
grow,up,0.1335
harsh,rough,0.1335
hope,faith,0.1335
hungry,full,0.1335
intuition,feeling,0.1335
mash,smash,0.1335
potential,ability,0.1335
pour,liquid,0.1335
pray,kneel,0.1335
recommend,advise,0.1335
record,player,0.1335
see,hear,0.1335
session,school,0.1335
shave,face,0.1335
spatula,utensil,0.1335
speaker,loud,0.1335
speaker,stereo,0.1335
spell,word,0.1335
steal,thief,0.1335
sting,police,0.1335
strategy,war,0.1335
succeed,win,0.1335
supervisor,job,0.1335
suppose,imagine,0.1335
suppose,maybe,0.1335
tail,head,0.1335
tarnish,stain,0.1335
think,mind,0.1335
think,thought,0.1335
toil,trouble,0.1335
toy,doll,0.1335
trouble,problem,0.1335
try,fail,0.1335
two,four,0.1335
wine,dine,0.1335
angel,god,0.133042
army,green,0.132
away,home,0.132
baggage,airport,0.132
bell,liberty,0.132
biology,class,0.132
boring,sleepy,0.132
broken,glass,0.132
burglar,alarm,0.132
cable,wire,0.132
cashier,clerk,0.132
cigarette,cancer,0.132
component,piece,0.132
concert,rock,0.132
cue,ball,0.132
democracy,republic,0.132
diminish,shrink,0.132
dinner,food,0.132
down,under,0.132
drug,medicine,0.132
elevator,lift,0.132
energy,power,0.132
evacuate,fire,0.132
exceptional,good,0.132
far,close,0.132
fight,fist,0.132
forever,love,0.132
frozen,food,0.132
fry,fish,0.132
fry,fries,0.132
god,heaven,0.132
hamper,laundry,0.132
haystack,horse,0.132
hold,tight,0.132
hot,tub,0.132
hula,dancer,0.132
increase,raise,0.132
late,tardy,0.132
logic,sense,0.132
machine,computer,0.132
machine,work,0.132
major,psychology,0.132
numerous,lot,0.132
part,hair,0.132
pasture,grass,0.132
pasture,green,0.132
people,place,0.132
pest,control,0.132
pitcher,catcher,0.132
poison,kill,0.132
profit,loss,0.132
rake,shovel,0.132
ready,set,0.132
reservation,dinner,0.132
rest,tired,0.132
rib,bone,0.132
rib,meat,0.132
royal,blue,0.132
sample,free,0.132
sash,ribbon,0.132
scarcity,little,0.132
scotch,drink,0.132
sedative,pill,0.132
sermon,preach,0.132
shore,ocean,0.132
shorts,summer,0.132
size,shape,0.132
small,tall,0.132
small,tiny,0.132
sole,foot,0.132
sour,lemon,0.132
span,life,0.132
squirrel,rodent,0.132
stag,single,0.132
stake,out,0.132
stand,up,0.132
statue,stone,0.132
strand,leave,0.132
suit,clothes,0.132
summary,paragraph,0.132
sunshine,sun,0.132
survey,test,0.132
swamp,marsh,0.132
swing,child,0.132
syrup,sweet,0.132
tan,pale,0.132
tears,eye,0.132
temper,angry,0.132
three,two,0.132
toll,bridge,0.132
towel,washcloth,0.132
towel,wet,0.132
trailer,home,0.132
treason,traitor,0.132
tree,trunk,0.132
trunk,tree,0.132
tuesday,monday,0.132
tunnel,hole,0.132
twice,double,0.132
wagon,horse,0.132
wait,line,0.132
whole,all,0.132
wilderness,animals,0.132
wings,chicken,0.132
work,money,0.132
yoke,ox,0.132
algebra,calculus,0.131914
agitate,stir,0.131868
addict,alcohol,0.130789
aunt,relative,0.1305
beer,wine,0.1305
belt,waist,0.1305
bible,church,0.1305
cake,birthday,0.1305
cake,chocolate,0.1305
california,sun,0.1305
calories,weight,0.1305
checking,bank,0.1305
clerk,secretary,0.1305
courageous,strong,0.1305
cucumber,green,0.1305
dandelion,weed,0.1305
devil,god,0.1305
dizzy,sick,0.1305
drink,thirst,0.1305
engine,train,0.1305
equation,algebra,0.1305
fall,leaves,0.1305
fast,quick,0.1305
feeling,love,0.1305
fun,party,0.1305
gavel,court,0.1305
germ,virus,0.1305
glands,throat,0.1305
glass,break,0.1305
gloves,cold,0.1305
grass,lawn,0.1305
gravy,turkey,0.1305
hawaii,sun,0.1305
hawaii,vacation,0.1305
herb,plant,0.1305
hunger,starve,0.1305
insecure,scared,0.1305
knee,bend,0.1305
lake,pond,0.1305
lamb,chop,0.1305
leather,jacket,0.1305
loop,hole,0.1305
midnight,late,0.1305
monk,religion,0.1305
must,do,0.1305
nest,home,0.1305
pale,sick,0.1305
period,sentence,0.1305
pink,pretty,0.1305
pole,fishing,0.1305
police,help,0.1305
pupil,teacher,0.1305
ray,light,0.1305
remember,think,0.1305
republican,bush,0.1305
robe,gown,0.1305
rocks,mountain,0.1305
scar,cut,0.1305
sexy,hot,0.1305
sexy,lingerie,0.1305
slacks,jeans,0.1305
strap,purse,0.1305
study,book,0.1305
sugar,spice,0.1305
sun,hot,0.1305
sun,shine,0.1305
sun,warm,0.1305
suspense,scary,0.1305
taste,good,0.1305
tea,bag,0.1305
temperature,degree,0.1305
thanksgiving,dinner,0.1305
toenail,toe,0.1305
trombone,band,0.1305
trust,honesty,0.1305
twin,two,0.1305
wave,surf,0.1305
wedding,love,0.1305
woman,female,0.1305
wrench,screwdriver,0.1305
annually,taxes,0.129032
appendage,leg,0.129
backpack,hike,0.129
basketball,sport,0.129
battery,charge,0.129
birthday,age,0.129
borrow,take,0.129
bottle,glass,0.129
brunette,hair,0.129
cell,blood,0.129
children,adults,0.129
city,tampa,0.129
closing,door,0.129
congress,government,0.129
coward,afraid,0.129
crunchy,nut,0.129
dolphin,water,0.129
dove,soap,0.129
drapes,window,0.129
dressing,room,0.129
fame,star,0.129
fluid,drink,0.129
garden,vegetables,0.129
gym,sweat,0.129
holder,folder,0.129
hymn,sing,0.129
lava,rock,0.129
lever,soap,0.129
location,area,0.129
moment,minute,0.129
mystery,solve,0.129
outlet,map,0.129
pub,drink,0.129
receipt,purchase,0.129
repair,broken,0.129
rub,touch,0.129
scribble,doodle,0.129
scribble,scratch,0.129
season,spring,0.129
semester,long,0.129
server,restaurant,0.129
shed,dog,0.129
shed,tools,0.129
shelf,cabinet,0.129
sinker,hook,0.129
slurp,gulp,0.129
soak,sponge,0.129
soak,water,0.129
soar,bird,0.129
some,all,0.129
space,star,0.129
special,person,0.129
stamp,envelope,0.129
standards,high,0.129
stereotype,typical,0.129
stiff,board,0.129
still,motionless,0.129
stoplight,go,0.129
suitcase,luggage,0.129
supermarket,publix,0.129
sympathetic,understand,0.129
tag,price,0.129
tenor,alto,0.129
thesis,statement,0.129
thinking,thought,0.129
tide,high,0.129
tools,work,0.129
toothpaste,crest,0.129
touchy,moody,0.129
wax,floor,0.129
xerox,machine,0.129
adhesive,stick,0.128571
beef,roast,0.1275
broth,chicken,0.1275
butterfly,free,0.1275
caboose,end,0.1275
christian,god,0.1275
coast,ocean,0.1275
cracker,salt,0.1275
cub,scout,0.1275
dawn,sun,0.1275
federal,bank,0.1275
fish,sea,0.1275
flex,bend,0.1275
ghost,white,0.1275
goo,slimy,0.1275
gravity,weight,0.1275
great,good,0.1275
hood,coat,0.1275
hood,hat,0.1275
lion,cat,0.1275
log,tree,0.1275
math,problem,0.1275
monotonous,same,0.1275
oar,paddle,0.1275
organ,body,0.1275
personal,secret,0.1275
rack,clothes,0.1275
relation,relative,0.1275
relaxed,sleep,0.1275
relaxed,tense,0.1275
relief,rolaids,0.1275
roar,scream,0.1275
safe,home,0.1275
shock,treatment,0.1275
snake,rattle,0.1275
soup,sandwich,0.1275
sprain,pain,0.1275
surf,ocean,0.1275
teach,school,0.1275
thief,burglar,0.1275
thrift,shop,0.1275
tissue,sneeze,0.1275
tricycle,three,0.1275
trigonometry,calculus,0.1275
tuba,horn,0.1275
alpine,ski,0.127208
apart,distance,0.126761
ankle,sprain,0.126539
alliance,team,0.126316
astronaut,shuttle,0.126
basket,fruit,0.126
castle,moat,0.126
christmas,gift,0.126
diaper,dirty,0.126
draw,pencil,0.126
drawing,painting,0.126
mummy,tomb,0.126
objective,subjective,0.126
odor,stink,0.126
peace,love,0.126
pencil,sharp,0.126
rare,common,0.126
relationship,friend,0.126
revival,religion,0.126
rights,freedom,0.126
screwdriver,hammer,0.126
seal,envelope,0.126
sew,machine,0.126
shrimp,cocktail,0.126
shrimp,lobster,0.126
shrine,worship,0.126
slug,slimy,0.126
spice,cinnamon,0.126
sport,tennis,0.126
squeal,pig,0.126
sticky,goo,0.126
superstition,witch,0.126
symptom,disease,0.126
thin,thick,0.126
utensil,kitchen,0.126
wheel,fortune,0.126
adore,admire,0.125942
agent,spy,0.12589
antarctic,penguin,0.125874
anticipation,wait,0.125874
abel,brother,0.125523
a,an,0.125056
actor,film,0.124567
appear,seem,0.1245
awake,alert,0.1245
award,honor,0.1245
ballet,slippers,0.1245
banana,split,0.1245
brass,metal,0.1245
bum,drunk,0.1245
cabinet,wood,0.1245
channel,water,0.1245
cinnamon,stick,0.1245
coal,fire,0.1245
compass,point,0.1245
copy,paper,0.1245
die,dead,0.1245
disgusting,sick,0.1245
drugs,pot,0.1245
earthquake,california,0.1245
express,american,0.1245
express,train,0.1245
fantasy,reality,0.1245
find,discover,0.1245
fit,clothes,0.1245
gate,door,0.1245
hairspray,stiff,0.1245
ham,cheese,0.1245
hour,long,0.1245
impulse,car,0.1245
infection,sick,0.1245
lace,dress,0.1245
lettuce,head,0.1245
lightning,storm,0.1245
liver,kidney,0.1245
lunch,eat,0.1245
mix,cake,0.1245
normal,regular,0.1245
other,another,0.1245
print,type,0.1245
quill,feather,0.1245
rebel,yell,0.1245
rejoice,sing,0.1245
retreat,leave,0.1245
ribbon,red,0.1245
roll,rock,0.1245
rot,smell,0.1245
rough,hard,0.1245
rumor,false,0.1245
salute,soldier,0.1245
sculpture,painting,0.1245
seashore,ocean,0.1245
shape,round,0.1245
shoe,lace,0.1245
sight,blind,0.1245
sight,sound,0.1245
skirt,shirt,0.1245
slither,slide,0.1245
snap,pop,0.1245
specific,exact,0.1245
spine,bone,0.1245
spray,mist,0.1245
squint,glasses,0.1245
star,bright,0.1245
star,shine,0.1245
starboard,port,0.1245
starboard,ship,0.1245
starve,food,0.1245
stretch,yawn,0.1245
stupid,idiot,0.1245
sweep,floor,0.1245
sword,saber,0.1245
tarnish,rust,0.1245
teeth,gums,0.1245
temple,head,0.1245
train,station,0.1245
tramp,dog,0.1245
turn,around,0.1245
want,have,0.1245
warmth,fire,0.1245
wart,mole,0.1245
adhere,tape,0.12406
analysis,science,0.123711
animal,wild,0.123288
asphalt,hot,0.123
aware,awake,0.123
bite,hurt,0.123
bleach,clothes,0.123
brief,underwear,0.123
burn,hurt,0.123
cigarette,cigar,0.123
closet,door,0.123
dentist,pain,0.123
disappear,reappear,0.123
discover,card,0.123
far,away,0.123
fruit,vegetables,0.123
glass,clear,0.123
gloomy,pain,0.123
grab,snatch,0.123
groom,dog,0.123
help,wanted,0.123
hunger,thirst,0.123
idea,light,0.123
jar,cookie,0.123
journey,long,0.123
laundry,basket,0.123
match,tennis,0.123
medium,average,0.123
mountain,snow,0.123
muffin,roll,0.123
multiply,math,0.123
nut,squirrel,0.123
operate,run,0.123
orange,apple,0.123
pantyhose,stocking,0.123
parking,stop,0.123
pet,cat,0.123
pink,red,0.123
raft,river,0.123
range,distance,0.123
raw,uncooked,0.123
reaction,response,0.123
