src,dst,weight
kangaroo,pouch,0.2145
kneel,pray,0.2145
language,speak,0.2145
loan,borrow,0.2145
mark,check,0.2145
maybe,possible,0.2145
mirage,image,0.2145
monarch,ruler,0.2145
negotiation,talk,0.2145
nuts,raisin,0.2145
oath,swear,0.2145
opinion,thought,0.2145
outgoing,friendly,0.2145
outlaw,criminal,0.2145
pluck,pick,0.2145
pluck,pull,0.2145
pressure,stress,0.2145
protractor,ruler,0.2145
ritual,ceremony,0.2145
seafood,lobster,0.2145
sleep,awake,0.2145
stair,case,0.2145
suitcase,trip,0.2145
syrup,maple,0.2145
tampa,city,0.2145
uneven,crooked,0.2145
vest,shirt,0.2145
visit,friend,0.2145
vow,wedding,0.2145
work,hard,0.2145
years,old,0.2145
youth,child,0.2145
advisor,mentor,0.214286
agree,concur,0.214286
allergic,sneeze,0.214286
alternative,different,0.213574
alternative,other,0.213436
admire,love,0.213367
ache,hurt,0.213366
announce,tell,0.213349
animal,cat,0.213288
ability,skill,0.213103
back,bone,0.213
bag,paper,0.213
boot,foot,0.213
boring,dull,0.213
cashier,store,0.213
center,circle,0.213
china,plate,0.213
controls,airplane,0.213
creativity,art,0.213
cue,stick,0.213
decide,choose,0.213
dustpan,clean,0.213
evict,out,0.213
examine,doctor,0.213
examine,test,0.213
flour,bread,0.213
fries,potato,0.213
funeral,dead,0.213
further,far,0.213
fuse,light,0.213
game,fun,0.213
guess,question,0.213
hail,storm,0.213
handcuffs,cop,0.213
hooked,fish,0.213
hull,ship,0.213
image,mirror,0.213
impact,hit,0.213
instance,example,0.213
intimate,love,0.213
lake,river,0.213
lap,legs,0.213
lazy,tired,0.213
letter,mail,0.213
meaning,purpose,0.213
mug,glass,0.213
needy,want,0.213
neutral,middle,0.213
orthodontist,dentist,0.213
part,whole,0.213
percentage,number,0.213
pill,drug,0.213
potato,chip,0.213
production,movie,0.213
provision,food,0.213
pudding,jello,0.213
ranch,farm,0.213
respect,admire,0.213
robbery,theft,0.213
safe,danger,0.213
same,alike,0.213
shake,rattle,0.213
shiver,shake,0.213
shop,buy,0.213
stage,act,0.213
stall,car,0.213
store,buy,0.213
strange,odd,0.213
suds,bubble,0.213
suggestion,idea,0.213
tan,brown,0.213
taste,smell,0.213
tears,sad,0.213
toasty,bread,0.213
toll,pay,0.213
upset,angry,0.213
upset,mad,0.213
urge,push,0.213
waterfall,water,0.213
abbey,road,0.212766
alive,breathing,0.212766
alphabet,words,0.212766
aluminum,element,0.212718
apartheid,black,0.212687
adjustment,fix,0.212455
level,flat,0.21225
ambient,light,0.211896
ambient,temperature,0.211896
bacteria,fungus,0.2115
breast,woman,0.2115
bureau,dresser,0.2115
chance,opportunity,0.2115
chest,hair,0.2115
cocky,arrogant,0.2115
cracker,cheese,0.2115
date,time,0.2115
dizzy,faint,0.2115
evening,morning,0.2115
finger,thumb,0.2115
head,ache,0.2115
hornet,sting,0.2115
iron,clothes,0.2115
jock,sports,0.2115
lobster,crab,0.2115
lumber,tree,0.2115
never,ever,0.2115
package,present,0.2115
parsley,green,0.2115
pike,fish,0.2115
play,fun,0.2115
property,own,0.2115
referee,football,0.2115
report,paper,0.2115
restaurant,eat,0.2115
salary,pay,0.2115
scientific,experiment,0.2115
skin,tan,0.2115
tax,income,0.2115
thimble,thread,0.2115
tragedy,death,0.2115
underwater,scuba,0.2115
unusual,weird,0.2115
vanish,gone,0.2115
vision,see,0.2115
weekend,party,0.2115
whiskey,booze,0.2115
word,sentence,0.2115
amazing,awesome,0.211268
africa,black,0.211139
agility,speed,0.211111
alert,alarm,0.210942
kiwi,bird,0.21075
anguish,despair,0.210662
anxiety,nervous,0.210635
anniversary,marriage,0.210526
aim,target,0.210367
accomplishment,goal,0.210332
anyone,all,0.210332
calories,good,0.21
cloudy,sky,0.21
complex,simple,0.21
cord,rope,0.21
cups,glasses,0.21
frail,fragile,0.21
galaxy,universe,0.21
hammock,sleep,0.21
health,sick,0.21
hunting,gun,0.21
jewelry,diamond,0.21
mafia,mod,0.21
magnet,attract,0.21
mess,room,0.21
motel,sleep,0.21
neighbor,neighborhood,0.21
obey,command,0.21
obstacle,course,0.21
olympics,games,0.21
orient,china,0.21
overview,summary,0.21
pencil,lead,0.21
printing,paper,0.21
pure,clean,0.21
rim,edge,0.21
run,jog,0.21
scenery,view,0.21
serene,peaceful,0.21
sew,thread,0.21
subtraction,math,0.21
swoon,faint,0.21
technique,way,0.21
ten,twenty,0.21
tribute,honor,0.21
uneasy,nervous,0.21
valve,car,0.21
vulgar,rude,0.21
wisdom,knowledge,0.21
abdicate,king,0.209877
allure,sexy,0.209877
alternative,choice,0.209814
boxer,dog,0.20925
custard,dessert,0.20925
horse,animal,0.20925
ambulance,siren,0.209199
alien,space,0.209059
altruistic,selfless,0.209016
adjust,move,0.208791
agitate,irritate,0.208791
beat,egg,0.2085
briefcase,business,0.2085
camp,fire,0.2085
cheek,bone,0.2085
chip,chocolate,0.2085
dime,quarter,0.2085
diner,eat,0.2085
door,knob,0.2085
fold,bend,0.2085
freeze,ice,0.2085
ghost,scary,0.2085
guard,protect,0.2085
herd,sheep,0.2085
imitate,mimic,0.2085
jump,hop,0.2085
landscape,grass,0.2085
laugh,happy,0.2085
legal,law,0.2085
moose,antler,0.2085
name,person,0.2085
nerve,ending,0.2085
nightgown,pajamas,0.2085
orchard,orange,0.2085
pitch,ball,0.2085
pork,chop,0.2085
prejudice,bias,0.2085
recommend,help,0.2085
rocket,ship,0.2085
seashore,sand,0.2085
stairs,up,0.2085
stocking,hose,0.2085
storm,thunder,0.2085
strive,achieve,0.2085
trance,sleep,0.2085
waitress,food,0.2085
write,read,0.2085
zone,twilight,0.2085
admire,respect,0.208365
acre,field,0.208333
antisocial,introvert,0.208029
anxious,worried,0.208029
anew,start,0.207792
apartment,building,0.20775
algebra,maths,0.207612
amp,music,0.207
aright,good,0.207
baked,cake,0.207
bold,beautiful,0.207
boxer,gloves,0.207
cement,sidewalk,0.207
crystal,clear,0.207
diary,private,0.207
donation,charity,0.207
energetic,hyperactive,0.207
flash,camera,0.207
fossil,old,0.207
fumes,smell,0.207
hell,devil,0.207
kite,string,0.207
lab,chemistry,0.207
lid,jar,0.207
liver,organ,0.207
lodge,cabin,0.207
lodge,hotel,0.207
lots,little,0.207
maximum,most,0.207
mow,cut,0.207
newton,apple,0.207
performance,play,0.207
philosopher,thinker,0.207
presence,absence,0.207
present,past,0.207
puberty,adolescent,0.207
rapid,quick,0.207
scallop,seafood,0.207
senator,government,0.207
stupid,smart,0.207
supermarket,store,0.207
teenager,young,0.207
thermometer,hot,0.207
tide,wave,0.207
tire,wheel,0.207
tone,voice,0.207
tramp,lady,0.207
trauma,shock,0.207
unseen,hidden,0.207
unseen,invisible,0.207
walrus,seal,0.207
war,death,0.207
war,fight,0.207
will,testament,0.207
absolutely,yes,0.206522
addicted,alcohol,0.206522
adventure,fun,0.206437
chips,food,0.20625
acting,play,0.206186
alert,red,0.205856
antlers,horns,0.205842
alps,skiing,0.205776
america,usa,0.20576
appeal,like,0.2055
appeal,sex,0.2055
arena,stadium,0.2055
arrogant,snob,0.2055
aware,alert,0.2055
bias,prejudice,0.2055
bring,carry,0.2055
cavern,dark,0.2055
cheer,happy,0.2055
cocoon,movie,0.2055
counter,kitchen,0.2055
creator,inventor,0.2055
crops,food,0.2055
cunning,sly,0.2055
existence,living,0.2055
fitness,exercise,0.2055
friar,monk,0.2055
governor,mayor,0.2055
graph,lines,0.2055
hardy,boys,0.2055
human,animal,0.2055
invent,make,0.2055
leak,faucet,0.2055
literature,english,0.2055
lovers,kiss,0.2055
luggage,baggage,0.2055
mary,jane,0.2055
miss,mister,0.2055
notes,paper,0.2055
obligation,duty,0.2055
page,paper,0.2055
personnel,employees,0.2055
player,baseball,0.2055
politics,government,0.2055
porch,house,0.2055
prickly,cactus,0.2055
rearrange,change,0.2055
shepherd,dog,0.2055
slick,oil,0.2055
stingy,greedy,0.2055
superior,inferior,0.2055
tail,end,0.2055
tortoise,shell,0.2055
tow,pull,0.2055
tricycle,children,0.2055
view,look,0.2055
washcloth,soap,0.2055
agreeable,friendly,0.205323
again,over,0.204879
ancestry,history,0.204778
ancestry,old,0.204778
administrator,office,0.204545
activity,fun,0.204341
anytime,always,0.204301
allergy,pollen,0.204082
architect,designer,0.204
aspirin,pain,0.204
basketball,hoop,0.204
blind,bat,0.204
broken,fix,0.204
cactus,desert,0.204
couple,love,0.204
disaster,earthquake,0.204
disturb,annoy,0.204
dot,spot,0.204
encyclopedia,dictionary,0.204
executive,business,0.204
fishing,fish,0.204
fishing,rod,0.204
glory,flag,0.204
godliness,cleanliness,0.204
gone,left,0.204
gross,ugly,0.204
happening,occurrence,0.204
hawk,eagle,0.204
holy,bible,0.204
hoot,holler,0.204
independent,dependent,0.204
ketchup,red,0.204
latch,door,0.204
lung,heart,0.204
mill,wind,0.204
monument,washington,0.204
newsstand,magazine,0.204
obsession,perfume,0.204
pants,jeans,0.204
pitchfork,devil,0.204
pluck,eyebrows,0.204
popeye,cartoon,0.204
precious,valuable,0.204
prom,date,0.204
psychology,class,0.204
public,private,0.204
quantity,number,0.204
rag,doll,0.204
reckless,careless,0.204
shower,water,0.204
sidewalk,crack,0.204
single,alone,0.204
sniff,nose,0.204
soap,dish,0.204
spike,lee,0.204
standards,rules,0.204
suitcase,bag,0.204
sunny,bright,0.204
thirsty,hungry,0.204
title,name,0.204
trace,follow,0.204
tube,toothpaste,0.204
twelve,number,0.204
type,writer,0.204
undecided,major,0.204
uneven,even,0.204
valuable,jewelry,0.204
villain,hero,0.204
water,wet,0.204
wise,owl,0.204
actors,theater,0.203571
any,one,0.203571
accident,crash,0.203509
amuse,fun,0.203479
antenna,insect,0.20339
angst,anger,0.203008
anthropology,human,0.203008
anthropology,people,0.203008
alcoholism,drink,0.202847
accumulate,collect,0.202583
abduct,steal,0.202506
atmosphere,ozone,0.2025
blue,green,0.2025
brisk,tea,0.2025
chairperson,head,0.2025
chick,egg,0.2025
chunk,chocolate,0.2025
crust,pizza,0.2025
cucumber,salad,0.2025
curse,swear,0.2025
cute,ugly,0.2025
dismay,sad,0.2025
double,triple,0.2025
drift,wood,0.2025
dune,buggy,0.2025
dwarves,small,0.2025
ecstasy,sex,0.2025
enrage,angry,0.2025
forehead,head,0.2025
grease,car,0.2025
grown,up,0.2025
hustle,dance,0.2025
incline,hill,0.2025
interview,question,0.2025
kiss,lip,0.2025
knitting,needle,0.2025
lane,road,0.2025
lobster,seafood,0.2025
loyalty,honesty,0.2025
manager,store,0.2025
mat,rug,0.2025
might,strong,0.2025
none,empty,0.2025
oil,gas,0.2025
owe,pay,0.2025
pajamas,bed,0.2025
penguin,tuxedo,0.2025
permit,parking,0.2025
physical,therapy,0.2025
pizza,cheese,0.2025
pound,puppy,0.2025
raspberry,strawberry,0.2025
robbery,thief,0.2025
sandals,beach,0.2025
sapphire,diamond,0.2025
sash,belt,0.2025
scary,movie,0.2025
scotch,whiskey,0.2025
scout,girl,0.2025
shake,milk,0.2025
shark,fish,0.2025
shirt,blouse,0.2025
snorkel,dive,0.2025
spots,dalmatian,0.2025
stag,party,0.2025
swimmer,pool,0.2025
tractor,pull,0.2025
vacancy,open,0.2025
variety,many,0.2025
walker,runner,0.2025
wheat,barley,0.2025
witch,halloween,0.2025
wreck,crash,0.2025
young,child,0.2025
abbey,nun,0.202128
aim,arrow,0.202128
amazement,awe,0.202128
abroad,foreign,0.20202
anorexia,sick,0.20202
acrid,smoke,0.201794
amp,guitar,0.20175
aids,help,0.201747
accomplish,achieve,0.20164
accord,agree,0.201581
acute,pain,0.201413
amplify,increase,0.201413
angels,white,0.201342
appointment,schedule,0.201
barley,oats,0.201
blade,grass,0.201
boat,sail,0.201
bureau,investigation,0.201
cab,yellow,0.201
caption,closed,0.201
cello,music,0.201
colt,pony,0.201
comedian,laugh,0.201
complete,done,0.201
complete,incomplete,0.201
crisis,emergency,0.201
crown,jewel,0.201
difficulty,easy,0.201
erect,hard,0.201
foolish,dumb,0.201
foolish,silly,0.201
formal,tux,0.201
fungus,mushroom,0.201
germ,sick,0.201
glad,sad,0.201
gravity,earth,0.201
hate,like,0.201
holiness,church,0.201
jock,athlete,0.201
liquor,beer,0.201
minimum,least,0.201
missile,bomb,0.201
mule,ass,0.201
play,ball,0.201
pole,north,0.201
prince,king,0.201
property,house,0.201
relation,family,0.201
scarce,few,0.201
scarce,rare,0.201
shine,bright,0.201
slender,fat,0.201
thanksgiving,food,0.201
thin,skinny,0.201
utensil,tool,0.201
absurd,silly,0.200995
abbreviation,acronym,0.200943
among,together,0.200743
carrots,food,0.20025
coast,shore,0.20025
crown,hat,0.20025
moose,deer,0.20025
agility,fast,0.2
alliance,war,0.2
along,come,0.2
antelope,horns,0.2
a,the,0.1995
apartment,home,0.1995
apathetic,sympathetic,0.1995
barbecue,ribs,0.1995
basket,ball,0.1995
billboard,ad,0.1995
biscuit,roll,0.1995
build,destroy,0.1995
buy,purchase,0.1995
cafeteria,lunch,0.1995
car,auto,0.1995
carbon,dioxide,0.1995
carbon,paper,0.1995
case,court,0.1995
cause,reason,0.1995
cellar,wine,0.1995
certain,uncertain,0.1995
constitution,law,0.1995
costume,halloween,0.1995
crossing,guard,0.1995
crutch,broken,0.1995
curved,round,0.1995
delight,joy,0.1995
desert,dry,0.1995
dish,bowl,0.1995
dynamite,explode,0.1995
entry,door,0.1995
environment,earth,0.1995
forbid,no,0.1995
frost,bite,0.1995
ghetto,poor,0.1995
glass,cup,0.1995
glove,mitten,0.1995
health,good,0.1995
hug,love,0.1995
join,together,0.1995
keys,door,0.1995
like,hate,0.1995
mask,halloween,0.1995
monster,frankenstein,0.1995
monster,scare,0.1995
mutton,lamb,0.1995
noon,sunshine,0.1995
nursery,children,0.1995
often,never,0.1995
pause,wait,0.1995
pillow,bed,0.1995
plaid,stripe,0.1995
polyester,cotton,0.1995
powerful,weak,0.1995
prose,poem,0.1995
pull,tug,0.1995
quarrel,argue,0.1995
rocks,hard,0.1995
rope,string,0.1995
seal,animal,0.1995
sharp,knife,0.1995
spirit,ghost,0.1995
starch,potato,0.1995
tell,talk,0.1995
threshold,marriage,0.1995
twilight,dusk,0.1995
twilight,night,0.1995
valve,heart,0.1995
wander,walk,0.1995
where,place,0.1995
wrap,cover,0.1995
absolute,total,0.199301
accent,language,0.199301
alcoholic,drink,0.199301
abusive,relationship,0.199262
angle,triangle,0.19925
agnostic,atheist,0.199219
amount,quantity,0.199147
analyze,think,0.199026
anarchy,government,0.198964
crib,bed,0.19875
acid,chemical,0.198729
abdomen,tummy,0.198606
acne,pimple,0.198606
adam,man,0.198529
antiquated,outdated,0.198444
attic,house,0.198
bottle,beer,0.198
caution,careful,0.198
cheek,kiss,0.198
city,state,0.198
code,secret,0.198
comment,talk,0.198
complex,difficult,0.198
condom,safe,0.198
cupboard,cup,0.198
daughter,mother,0.198
deer,doe,0.198
define,explain,0.198
define,word,0.198
depend,undergarment,0.198
dinosaur,extinct,0.198
disease,deadly,0.198
flakes,dandruff,0.198
four,number,0.198
garden,hose,0.198
guest,host,0.198
gym,basketball,0.198
gymnast,flexible,0.198
hockey,stick,0.198
instructions,rules,0.198
italian,spaghetti,0.198
lava,lamp,0.198
memorial,service,0.198
native,american,0.198
newton,law,0.198
note,music,0.198
nylons,hose,0.198
offense,football,0.198
office,work,0.198
permission,ask,0.198
place,house,0.198
plug,electricity,0.198
poem,rhyme,0.198
pope,john,0.198
portion,piece,0.198
primate,ape,0.198
puke,sick,0.198
responsible,adult,0.198
retarded,handicapped,0.198
saying,words,0.198
shun,ignore,0.198
sloppy,neat,0.198
smoking,cancer,0.198
soar,high,0.198
sofa,chair,0.198
sorority,sister,0.198
strive,goal,0.198
tablet,paper,0.198
tenor,saxophone,0.198
toothpaste,brush,0.198
walrus,teeth,0.198
weird,crazy,0.198
wound,injury,0.198
ally,war,0.197917
amplifier,guitar,0.197917
accomplish,succeed,0.197858
additional,plus,0.197802
album,collection,0.197703
affect,cause,0.197456
bat,fly,0.19725
bush,president,0.19725
cub,lion,0.19725
knee,joint,0.19725
adapt,evolve,0.19708
anybody,person,0.19708
absence,missing,0.196853
altruistic,giving,0.196721
aching,back,0.196552
aching,heart,0.196552
arms,guns,0.1965
ascent,descent,0.1965
assistant,help,0.1965
bless,you,0.1965
chemist,chemical,0.1965
christian,church,0.1965
decrease,less,0.1965
elbow,knee,0.1965
envelope,mail,0.1965
fbi,cia,0.1965
fellow,guy,0.1965
frantic,nervous,0.1965
gear,shift,0.1965
instant,quick,0.1965
looks,good,0.1965
looks,pretty,0.1965
male,man,0.1965
marble,floor,0.1965
monkey,animal,0.1965
much,more,0.1965
nasty,gross,0.1965
nun,church,0.1965
okay,fine,0.1965
ordinary,normal,0.1965
payment,check,0.1965
predator,animal,0.1965
prosecute,lawyer,0.1965
recent,soon,0.1965
robber,steal,0.1965
sale,bargain,0.1965
shade,dark,0.1965
soccer,football,0.1965
son,father,0.1965
storage,space,0.1965
tissue,nose,0.1965
trophy,prize,0.1965
trot,gallop,0.1965
viola,instrument,0.1965
wimp,nerd,0.1965
witness,crime,0.1965
alligator,reptile,0.196448
adjective,adverb,0.196418
absorb,soak,0.196364
absorb,water,0.196364
acceptance,love,0.196364
altruism,good,0.196154
anything,whatever,0.196131
acid,drug,0.195955
altitude,airplane,0.195876
buffalo,cow,0.19575
chimpanzee,animal,0.19575
cyclone,storm,0.19575
dune,hill,0.19575
emerald,stone,0.19575
milk,white,0.19575
afraid,fear,0.195699
absolutely,completely,0.195652
absolutely,definitely,0.195652
african,continent,0.195205
ahoy,hello,0.195
ban,stop,0.195
bunch,banana,0.195
calendar,day,0.195
canyon,valley,0.195
carpenter,hammer,0.195
celebrate,birthday,0.195
chimney,fire,0.195
concrete,solid,0.195
conference,room,0.195
cooked,raw,0.195
cry,sad,0.195
debate,fight,0.195
denial,no,0.195
design,make,0.195
distant,close,0.195
dresser,furniture,0.195
editorial,opinion,0.195
education,learn,0.195
emergency,ambulance,0.195
enter,leave,0.195
excitement,fun,0.195
foam,shave,0.195
gallon,jug,0.195
garlic,smell,0.195
grip,tight,0.195
haughty,snob,0.195
horrible,bad,0.195
hours,time,0.195
inmate,roommate,0.195
inquire,question,0.195
inspect,check,0.195
lab,work,0.195
lawn,green,0.195
leap,frog,0.195
luggage,suitcase,0.195
mail,box,0.195
measurement,ruler,0.195
nothing,empty,0.195
ointment,cream,0.195
pearl,oyster,0.195
piston,engine,0.195
priceless,valuable,0.195
rearrange,move,0.195
record,album,0.195
ridiculous,stupid,0.195
rose,petals,0.195
scarecrow,straw,0.195
series,world,0.195
snail,slimy,0.195
solo,one,0.195
spell,write,0.195
sunny,day,0.195
tradition,family,0.195
try,attempt,0.195
turnip,flower,0.195
typist,typewriter,0.195
vitamin,pill,0.195
wave,water,0.195
what,why,0.195
alongside,together,0.194946
alps,switzerland,0.194946
anywhere,somewhere,0.194946
anywhere,there,0.194946
actually,truly,0.194656
amid,middle,0.194332
castle,home,0.19425
announcement,news,0.194245
acorn,seed,0.193964
ample,lots,0.193916
allergic,pollen,0.193878
academia,college,0.193548
appliance,stove,0.1935
asleep,tired,0.1935
basketball,game,0.1935
bass,guitar,0.1935
blackberry,blueberry,0.1935
calculate,add,0.1935
corner,room,0.1935
crush,smash,0.1935
cushion,soft,0.1935
deputy,police,0.1935
determine,figure,0.1935
dolphin,mammal,0.1935
drench,rain,0.1935
driver,passenger,0.1935
english,class,0.1935
ever,always,0.1935
executive,president,0.1935
fad,clothes,0.1935
fad,trend,0.1935
frequency,radio,0.1935
grime,grease,0.1935
ham,pork,0.1935
hamburger,bun,0.1935
hello,hi,0.1935
horn,blow,0.1935
hurricane,tornado,0.1935
individual,single,0.1935
lecture,class,0.1935
lust,desire,0.1935
medication,prescription,0.1935
nephew,uncle,0.1935
patience,calm,0.1935
sample,test,0.1935
seat,sit,0.1935
shack,hut,0.1935
special,important,0.1935
statement,question,0.1935
stuck,glue,0.1935
summary,short,0.1935
take,steal,0.1935
taxi,car,0.1935
testify,tell,0.1935
together,forever,0.1935
trap,door,0.1935
union,together,0.1935
valuable,money,0.1935
vegetable,carrot,0.1935
zero,one,0.1935
animals,dog,0.192939
affair,love,0.192648
affectionate,caring,0.192568
amongst,within,0.192453
anteater,mammal,0.192339
alcoholism,addiction,0.192171
ambiguous,vague,0.192
area,space,0.192
attack,rape,0.192
bandit,criminal,0.192
beggar,bum,0.192
big,little,0.192
bravado,brave,0.192
brook,water,0.192
build,construct,0.192
bum,hobo,0.192
cannon,war,0.192
characteristic,personality,0.192
choke,gag,0.192
choke,strangle,0.192
climax,sex,0.192
clippers,nails,0.192
complicated,easy,0.192
conductor,orchestra,0.192
console,car,0.192
constant,continuous,0.192
continent,country,0.192
continent,land,0.192
crab,lobster,0.192
crook,robber,0.192
cursive,print,0.192
cuss,curse,0.192
democracy,government,0.192
dew,water,0.192
dignity,honor,0.192
doll,baby,0.192
drunk,drink,0.192
elect,choose,0.192
entertainment,tonight,0.192
escape,run,0.192
fail,lose,0.192
false,wrong,0.192
fell,hurt,0.192
festival,fun,0.192
flour,sugar,0.192
forever,eternity,0.192
freezer,refrigerator,0.192
fry,cook,0.192
garbage,can,0.192
go,come,0.192
guest,house,0.192
harley,bike,0.192
have,hold,0.192
hula,hawaii,0.192
impatient,hurry,0.192
